date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:44:06	10518/10518	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:41%20GMT	https://www.huniarchitectes.com/	D:/atozzz/www.huniarchitectes.com/index.html	(from )
01:44:06	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-5e057a6b-da27426f7300add5;;;%22	https://www.huniarchitectes.com/robots.txt		(from )
01:44:06	58085/58085	---M--	200	added ('OK')	image/png	etag:%22e2e5-5db7b78f-3de17a25a5c30190;;;%22	https://www.huniarchitectes.com/uploads/images/LOGO%20HUNI%20ARCHI%20NEW5.png	D:/atozzz/www.huniarchitectes.com/uploads/images/LOGO%20HUNI%20ARCHI%20NEW5.png	(from https://www.huniarchitectes.com/)
01:44:07	5808/5808	---M-Z	200	added ('OK')	text/css	etag:%2216b0-5e057aa0-15195f2596dcc981;gz%22	https://www.huniarchitectes.com/theme/css/style.css	D:/atozzz/www.huniarchitectes.com/theme/css/style.css	(from https://www.huniarchitectes.com/)
01:44:07	299683/299683	---MC-	200	added ('OK')	application/javascript	date:Sun,%2027%20Oct%202024%2018:43:42%20GMT	https://www.googletagmanager.com/gtag/js?id=G-6DW3JPMEC3	D:/atozzz/www.googletagmanager.com/gtag/js92da	(from https://www.huniarchitectes.com/)
01:44:08	93435/93435	---M-Z	200	added ('OK')	application/javascript	etag:%2216cfb-5e057aa2-24e1da219dd5b66c;gz%22	https://www.huniarchitectes.com/theme/js/jquery-1.8.2.min.js	D:/atozzz/www.huniarchitectes.com/theme/js/jquery-1.8.2.min.js	(from https://www.huniarchitectes.com/)
01:44:08	5846/5846	---M-Z	200	added ('OK')	application/javascript	etag:%2216d6-5e057aa2-4bdc58da0136c05b;gz%22	https://www.huniarchitectes.com/theme/js/mt_ajax.js	D:/atozzz/www.huniarchitectes.com/theme/js/mt_ajax.js	(from https://www.huniarchitectes.com/)
01:44:08	4172/4172	---M-Z	200	added ('OK')	application/javascript	etag:%22104c-5e057aa4-68afc70223fc9708;gz%22	https://www.huniarchitectes.com/theme/js/iepngfix_tilebg.js	D:/atozzz/www.huniarchitectes.com/theme/js/iepngfix_tilebg.js	(from https://www.huniarchitectes.com/)
01:44:08	17830/17830	---M-Z	200	added ('OK')	application/javascript	etag:%2245a6-5e057aa3-5132ed12b83017b8;gz%22	https://www.huniarchitectes.com/theme/js/init.js	D:/atozzz/www.huniarchitectes.com/theme/js/init.js	(from https://www.huniarchitectes.com/)
01:44:09	2384/2384	---M-Z	200	added ('OK')	text/css	etag:%22950-5e057a9f-a6c142ab059036e4;gz%22	https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/smoothDivScroll.css	D:/atozzz/www.huniarchitectes.com/theme/jQuery-smooth-scrolling/smoothDivScroll.css	(from https://www.huniarchitectes.com/)
01:44:09	93100/93100	---M-Z	200	added ('OK')	application/javascript	etag:%2216bac-5e057a9f-ce9e773c91404b72;gz%22	https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/jquery_004.js	D:/atozzz/www.huniarchitectes.com/theme/jQuery-smooth-scrolling/jquery_004.js	(from https://www.huniarchitectes.com/)
01:44:09	19380/19380	---M-Z	200	added ('OK')	application/javascript	etag:%224bb4-5e057a9f-879c08be4cfbe5f2;gz%22	https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/jquery-ui-1.js	D:/atozzz/www.huniarchitectes.com/theme/jQuery-smooth-scrolling/jquery-ui-1.js	(from https://www.huniarchitectes.com/)
01:44:09	1697/1697	---M-Z	200	added ('OK')	application/javascript	etag:%226a1-5e057a9f-e68a445d58ca1315;gz%22	https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/jquery_003.js	D:/atozzz/www.huniarchitectes.com/theme/jQuery-smooth-scrolling/jquery_003.js	(from https://www.huniarchitectes.com/)
01:44:10	26575/26575	---M-Z	200	added ('OK')	application/javascript	etag:%2267cf-5e057a9f-550f6bbb677c145e;gz%22	https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/jquery_002.js	D:/atozzz/www.huniarchitectes.com/theme/jQuery-smooth-scrolling/jquery_002.js	(from https://www.huniarchitectes.com/)
01:44:10	47760/47760	---M-Z	200	added ('OK')	application/javascript	etag:%22ba90-5db7b7a5-8df53d1d7bc3e36a;gz%22	https://www.huniarchitectes.com/theme/fancybox/source/jquery.fancybox.js?v=2.1.4	D:/atozzz/www.huniarchitectes.com/theme/fancybox/source/jquery.fancybox63b9.js	(from https://www.huniarchitectes.com/)
01:44:10	4140/4140	---M-Z	200	added ('OK')	text/css	etag:%22102c-5db7b7a5-e1c005ee37e21f06;gz%22	https://www.huniarchitectes.com/theme/fancybox/source/jquery.fancybox.css?v=2.1.4	D:/atozzz/www.huniarchitectes.com/theme/fancybox/source/jquery.fancybox63b9.css	(from https://www.huniarchitectes.com/)
01:44:10	24102/24102	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:45%20GMT	https://www.huniarchitectes.com/en/project	D:/atozzz/www.huniarchitectes.com/en/project.html	(from https://www.huniarchitectes.com/)
01:44:11	24109/24109	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:46%20GMT	https://www.huniarchitectes.com/fr/project	D:/atozzz/www.huniarchitectes.com/fr/project.html	(from https://www.huniarchitectes.com/)
01:44:11	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2018:43:46%20GMT	https://www.googletagmanager.com/robots.txt		(from https://www.huniarchitectes.com/)
01:44:11	73428/73428	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2211ed4-5e057aa0-3eb3b195425f55e9;gz%22	https://www.huniarchitectes.com/theme/font/Segan-Light.ttf	D:/atozzz/www.huniarchitectes.com/theme/font/Segan-Light.ttf	(from https://www.huniarchitectes.com/theme/css/style.css)
01:44:11	51541/51541	---M--	200	added ('OK')	image/png	etag:%22c955-5e057aa1-c8e54ff96404910c;;;%22	https://www.huniarchitectes.com/theme/images/intro.png	D:/atozzz/www.huniarchitectes.com/theme/images/intro.png	(from https://www.huniarchitectes.com/theme/css/style.css)
01:44:12	206/206	---M--	200	added ('OK')	image/png	etag:%22ce-5e057aa0-9ee2caf6d34fbd6f;;;%22	https://www.huniarchitectes.com/theme/images/icon_right_bottom.png	D:/atozzz/www.huniarchitectes.com/theme/images/icon_right_bottom.png	(from https://www.huniarchitectes.com/theme/css/style.css)
01:44:12	214/214	---M--	200	added ('OK')	image/png	etag:%22d6-5e057aa1-2a1019794676b4ac;;;%22	https://www.huniarchitectes.com/theme/images/icon_right.png	D:/atozzz/www.huniarchitectes.com/theme/images/icon_right.png	(from https://www.huniarchitectes.com/theme/css/style.css)
01:44:12	200/200	---M--	200	added ('OK')	image/png	etag:%22c8-5e057aa1-ee724b1ef514161f;;;%22	https://www.huniarchitectes.com/theme/images/icon_left_bottom.png	D:/atozzz/www.huniarchitectes.com/theme/images/icon_left_bottom.png	(from https://www.huniarchitectes.com/theme/css/style.css)
01:44:12	216/216	---M--	200	added ('OK')	image/png	etag:%22d8-5e057aa0-73885ca7652d56a9;;;%22	https://www.huniarchitectes.com/theme/images/icon.png	D:/atozzz/www.huniarchitectes.com/theme/images/icon.png	(from https://www.huniarchitectes.com/theme/css/style.css)
01:44:12	20/20	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2018:43:48%20GMT	https://www.huniarchitectes.com/theme/images/icon_li.png	D:/atozzz/www.huniarchitectes.com/theme/images/icon_li.png	(from https://www.huniarchitectes.com/theme/css/style.css)
01:44:13	20/20	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2018:43:48%20GMT	https://www.huniarchitectes.com/theme/images/big_transparent.gif	D:/atozzz/www.huniarchitectes.com/theme/images/big_transparent.gif	(from https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/smoothDivScroll.css)
01:44:13	20/20	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2018:43:48%20GMT	https://www.huniarchitectes.com/theme/images/cursors/cursor_arrow_left.png	D:/atozzz/www.huniarchitectes.com/theme/images/cursors/cursor_arrow_left.png	(from https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/smoothDivScroll.css)
01:44:13	20/20	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2018:43:48%20GMT	https://www.huniarchitectes.com/theme/images/cursors/cursor_arrow_left.cur	D:/atozzz/www.huniarchitectes.com/theme/images/cursors/cursor_arrow_left.cur	(from https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/smoothDivScroll.css)
01:44:13	1081/1081	---M--	200	added ('OK')	image/png	etag:%22439-5e057aa0-127608c6826ea728;;;%22	https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/arrow_left.png	D:/atozzz/www.huniarchitectes.com/theme/jQuery-smooth-scrolling/arrow_left.png	(from https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/smoothDivScroll.css)
01:44:14	20/20	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2018:43:49%20GMT	https://www.huniarchitectes.com/theme/images/cursors/cursor_arrow_right.png	D:/atozzz/www.huniarchitectes.com/theme/images/cursors/cursor_arrow_right.png	(from https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/smoothDivScroll.css)
01:44:14	20/20	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2027%20Oct%202024%2018:43:49%20GMT	https://www.huniarchitectes.com/theme/images/cursors/cursor_arrow_right.cur	D:/atozzz/www.huniarchitectes.com/theme/images/cursors/cursor_arrow_right.cur	(from https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/smoothDivScroll.css)
01:44:14	942/942	---M--	200	added ('OK')	image/png	etag:%223ae-5e057a9f-3b5b53e18c54f952;;;%22	https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/arrow_right.png	D:/atozzz/www.huniarchitectes.com/theme/jQuery-smooth-scrolling/arrow_right.png	(from https://www.huniarchitectes.com/theme/jQuery-smooth-scrolling/smoothDivScroll.css)
01:44:14	1362/1362	---M--	200	added ('OK')	image/png	etag:%22552-5db7b7a5-f12418ab61e61ee0;;;%22	https://www.huniarchitectes.com/theme/fancybox/source/fancybox_sprite.png	D:/atozzz/www.huniarchitectes.com/theme/fancybox/source/fancybox_sprite.png	(from https://www.huniarchitectes.com/theme/fancybox/source/jquery.fancybox.css?v=2.1.4)
01:44:15	3866/3866	---M--	200	added ('OK')	image/gif	etag:%22f1a-5db7b7a4-942e8d4ce7f46e99;;;%22	https://www.huniarchitectes.com/theme/fancybox/source/fancybox_loading.gif	D:/atozzz/www.huniarchitectes.com/theme/fancybox/source/fancybox_loading.gif	(from https://www.huniarchitectes.com/theme/fancybox/source/jquery.fancybox.css?v=2.1.4)
01:44:15	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-5db7b7a4-eeb74b1c38127815;;;%22	https://www.huniarchitectes.com/theme/fancybox/source/blank.gif	D:/atozzz/www.huniarchitectes.com/theme/fancybox/source/blank.gif	(from https://www.huniarchitectes.com/theme/fancybox/source/jquery.fancybox.css?v=2.1.4)
01:44:15	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-5db7b7a5-e872b50f690be903;;;%22	https://www.huniarchitectes.com/theme/fancybox/source/fancybox_overlay.png	D:/atozzz/www.huniarchitectes.com/theme/fancybox/source/fancybox_overlay.png	(from https://www.huniarchitectes.com/theme/fancybox/source/jquery.fancybox.css?v=2.1.4)
01:44:16	28377/28377	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:51%20GMT	https://www.huniarchitectes.com/en/project/cultural	D:/atozzz/www.huniarchitectes.com/en/project/cultural.html	(from https://www.huniarchitectes.com/en/project)
01:44:16	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Oct%202024%2018:43:51%20GMT	https://www.huniarchitectes.com/en/introduction/	D:/atozzz/www.huniarchitectes.com/en/introduction/index.html	(from https://www.huniarchitectes.com/en/project)
01:44:16	28185/28185	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:51%20GMT	https://www.huniarchitectes.com/en/project/public	D:/atozzz/www.huniarchitectes.com/en/project/public.html	(from https://www.huniarchitectes.com/en/project)
01:44:16	28251/28251	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:51%20GMT	https://www.huniarchitectes.com/en/project/offices	D:/atozzz/www.huniarchitectes.com/en/project/offices.html	(from https://www.huniarchitectes.com/en/project)
01:44:16	28992/28992	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:51%20GMT	https://www.huniarchitectes.com/en/project/hotels	D:/atozzz/www.huniarchitectes.com/en/project/hotels.html	(from https://www.huniarchitectes.com/en/project)
01:44:17	21599/21599	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:52%20GMT	https://www.huniarchitectes.com/en/project/commercial-restaurants	D:/atozzz/www.huniarchitectes.com/en/project/commercial-restaurants.html	(from https://www.huniarchitectes.com/en/project)
01:44:17	28159/28159	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:52%20GMT	https://www.huniarchitectes.com/en/project/housing	D:/atozzz/www.huniarchitectes.com/en/project/housing.html	(from https://www.huniarchitectes.com/en/project)
01:44:17	27485/27485	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:52%20GMT	https://www.huniarchitectes.com/en/project/education	D:/atozzz/www.huniarchitectes.com/en/project/education.html	(from https://www.huniarchitectes.com/en/project)
01:44:17	28826/28826	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:52%20GMT	https://www.huniarchitectes.com/en/project/urban	D:/atozzz/www.huniarchitectes.com/en/project/urban.html	(from https://www.huniarchitectes.com/en/project)
01:44:18	18250/18250	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:53%20GMT	https://www.huniarchitectes.com/en/project/other	D:/atozzz/www.huniarchitectes.com/en/project/other.html	(from https://www.huniarchitectes.com/en/project)
01:44:18	19597/19597	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:53%20GMT	https://www.huniarchitectes.com/en/contact	D:/atozzz/www.huniarchitectes.com/en/contact.html	(from https://www.huniarchitectes.com/en/project)
01:44:18	269503/269503	---M--	200	added ('OK')	image/jpeg	etag:%2241cbf-5e057ade-86a9fae676f5b968;;;%22	https://www.huniarchitectes.com/uploads/files/layout2carre.jpg	D:/atozzz/www.huniarchitectes.com/uploads/files/layout2carre.jpg	(from https://www.huniarchitectes.com/en/project)
01:44:18	10630/10630	---M--	200	added ('OK')	image/jpeg	etag:%222986-5db7b7ea-7f399cf17cd4bd96;;;%22	https://www.huniarchitectes.com/uploads/images/thumb/1556183032_20.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/thumb/1556183032_20.jpg	(from https://www.huniarchitectes.com/en/project)
01:44:18	297240/297240	---M--	200	added ('OK')	image/jpeg	etag:%2248918-5db7b7d5-65573823ae8172c2;;;%22	https://www.huniarchitectes.com/uploads/images/menu/AHT0P1.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/menu/AHT0P1.jpg	(from https://www.huniarchitectes.com/en/project)
01:44:19	356805/356805	---M--	200	added ('OK')	image/jpeg	etag:%22571c5-5db7b7d3-af7692dd662d36c7;;;%22	https://www.huniarchitectes.com/uploads/images/menu/250ROOOM.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/menu/250ROOOM.jpg	(from https://www.huniarchitectes.com/en/project)
01:44:19	5725/5725	---M--	200	added ('OK')	image/jpeg	etag:%22165d-5edb066f-6299f06296e1c777;;;%22	https://www.huniarchitectes.com/uploads/images/thumb/1591412335_66.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/thumb/1591412335_66.jpg	(from https://www.huniarchitectes.com/en/project)
01:44:19	11848/11848	---M--	200	added ('OK')	image/jpeg	etag:%222e48-5edb01dd-ee334aa7a30bfdbd;;;%22	https://www.huniarchitectes.com/uploads/images/thumb/1591411164_17.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/thumb/1591411164_17.jpg	(from https://www.huniarchitectes.com/en/project)
01:44:19	522922/522922	---M--	200	added ('OK')	image/jpeg	etag:%227faaa-5db7b7d9-45f812884ca0b846;;;%22	https://www.huniarchitectes.com/uploads/images/menu/KENTON.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/menu/KENTON.jpg	(from https://www.huniarchitectes.com/en/project)
01:44:19	383906/383906	---M--	200	added ('OK')	image/jpeg	etag:%225dba2-5db7b7d8-55674c2637e6c8d9;;;%22	https://www.huniarchitectes.com/uploads/images/menu/EVE.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/menu/EVE.jpg	(from https://www.huniarchitectes.com/en/project)
01:44:20	803656/803656	---M--	200	added ('OK')	image/png	etag:%22c4348-5db7b774-e938f3dab1199e2c;;;%22	https://www.huniarchitectes.com/uploads/files/Capture%20d%20ecran%202018-03-20%20a%2016_17_22.png	D:/atozzz/www.huniarchitectes.com/uploads/files/Capture%20d%20ecran%202018-03-20%20a%2016_17_22.png	(from https://www.huniarchitectes.com/en/project)
01:44:20	28264/28264	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:55%20GMT	https://www.huniarchitectes.com/fr/project/culture	D:/atozzz/www.huniarchitectes.com/fr/project/culture.html	(from https://www.huniarchitectes.com/fr/project)
01:44:20	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Oct%202024%2018:43:55%20GMT	https://www.huniarchitectes.com/fr/introduction/	D:/atozzz/www.huniarchitectes.com/fr/introduction/index.html	(from https://www.huniarchitectes.com/fr/project)
01:44:20	28302/28302	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:55%20GMT	https://www.huniarchitectes.com/fr/project/public	D:/atozzz/www.huniarchitectes.com/fr/project/public.html	(from https://www.huniarchitectes.com/fr/project)
01:44:21	28225/28225	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:56%20GMT	https://www.huniarchitectes.com/fr/project/bureaux	D:/atozzz/www.huniarchitectes.com/fr/project/bureaux.html	(from https://www.huniarchitectes.com/fr/project)
01:44:21	28822/28822	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:56%20GMT	https://www.huniarchitectes.com/fr/project/hotels	D:/atozzz/www.huniarchitectes.com/fr/project/hotels.html	(from https://www.huniarchitectes.com/fr/project)
01:44:21	21540/21540	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:56%20GMT	https://www.huniarchitectes.com/fr/project/commerces-restaurants	D:/atozzz/www.huniarchitectes.com/fr/project/commerces-restaurants.html	(from https://www.huniarchitectes.com/fr/project)
01:44:21	28225/28225	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:56%20GMT	https://www.huniarchitectes.com/fr/project/logements	D:/atozzz/www.huniarchitectes.com/fr/project/logements.html	(from https://www.huniarchitectes.com/fr/project)
01:44:21	27485/27485	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:56%20GMT	https://www.huniarchitectes.com/fr/project/education	D:/atozzz/www.huniarchitectes.com/fr/project/education.html	(from https://www.huniarchitectes.com/fr/project)
01:44:22	28835/28835	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:57%20GMT	https://www.huniarchitectes.com/fr/project/urbain	D:/atozzz/www.huniarchitectes.com/fr/project/urbain.html	(from https://www.huniarchitectes.com/fr/project)
01:44:22	18255/18255	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:57%20GMT	https://www.huniarchitectes.com/fr/project/autre	D:/atozzz/www.huniarchitectes.com/fr/project/autre.html	(from https://www.huniarchitectes.com/fr/project)
01:44:22	17352/17352	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:57%20GMT	https://www.huniarchitectes.com/fr/contact	D:/atozzz/www.huniarchitectes.com/fr/contact.html	(from https://www.huniarchitectes.com/fr/project)
01:44:22	14156/14156	---M--	200	added ('OK')	image/jpeg	etag:%22374c-63b6e2b6-df6d01eff754a3ca;;;%22	https://www.huniarchitectes.com/uploads/images/thumb/1672929974_99.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/thumb/1672929974_99.jpg	(from https://www.huniarchitectes.com/fr/project)
01:44:23	5725/5725	---M--	200	added ('OK')	image/jpeg	etag:%22165d-5edb0104-6b9f7cbda7061739;;;%22	https://www.huniarchitectes.com/uploads/images/thumb/1591410947_33.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/thumb/1591410947_33.jpg	(from https://www.huniarchitectes.com/fr/project)
01:44:23	11848/11848	---M--	200	added ('OK')	image/jpeg	etag:%222e48-5edb0214-445d100189ac4464;;;%22	https://www.huniarchitectes.com/uploads/images/thumb/1591411219_25.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/thumb/1591411219_25.jpg	(from https://www.huniarchitectes.com/fr/project)
01:44:23	14715/14715	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:58%20GMT	https://www.huniarchitectes.com/public/en/introduction	D:/atozzz/www.huniarchitectes.com/public/en/introduction.html	(from https://www.huniarchitectes.com/en/introduction/)
01:44:24	13708/13708	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:58%20GMT	https://www.huniarchitectes.com/en/project/cultural/nghinhphong-monument.html	D:/atozzz/www.huniarchitectes.com/en/project/cultural/nghinhphong-monument.html	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:24	108157/108157	---M--	200	added ('OK')	image/jpeg	etag:%221a67d-5eddf8df-62422632eddc3ecc;;;%22	https://www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/15.NGHINH%20PHONG/BNP_OP1_VIEW%201.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/15.NGHINH%20PHONG/BNP_OP1_VIEW%201.jpg	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:24	15487/15487	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:59%20GMT	https://www.huniarchitectes.com/en/project/cultural/cultural-center-bamiyan.html	D:/atozzz/www.huniarchitectes.com/en/project/cultural/cultural-center-bamiyan.html	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:24	125037/125037	---M--	200	added ('OK')	image/jpeg	etag:%221e86d-5ed863dd-b0b33c3aeb414428;;;%22	https://www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/1.BAMIYAN/View%201%20night.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/1.BAMIYAN/View%201%20night.jpg	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:24	14796/14796	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:43:59%20GMT	https://www.huniarchitectes.com/en/project/cultural/cultural-center-budapest.html	D:/atozzz/www.huniarchitectes.com/en/project/cultural/cultural-center-budapest.html	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:24	178952/178952	---M--	200	added ('OK')	image/jpeg	etag:%222bb08-5ed86414-4bef70bf54c24c02;;;%22	https://www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/2.BUDAPEST/MENU.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/2.BUDAPEST/MENU.jpg	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:25	14595/14595	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:44:00%20GMT	https://www.huniarchitectes.com/en/project/cultural/city-of-virtual-reality.html	D:/atozzz/www.huniarchitectes.com/en/project/cultural/city-of-virtual-reality.html	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:25	224691/224691	---M--	200	added ('OK')	image/jpeg	etag:%2236db3-5ed864a7-7e7b663ea4d20fad;;;%22	https://www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/3.VIRTUAL%20REALITY/05C_laval_6.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/3.VIRTUAL%20REALITY/05C_laval_6.jpg	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:25	14494/14494	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:44:00%20GMT	https://www.huniarchitectes.com/en/project/cultural/media-library.html	D:/atozzz/www.huniarchitectes.com/en/project/cultural/media-library.html	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:25	340362/340362	---M--	200	added ('OK')	image/jpeg	etag:%225318a-5ed86524-3f3766e6335bc01f;;;%22	https://www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/4.MEDIA%20LIBABRY/vue1.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/4.MEDIA%20LIBABRY/vue1.jpg	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:26	16466/16466	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:44:01%20GMT	https://www.huniarchitectes.com/en/project/cultural/cinema-city.html	D:/atozzz/www.huniarchitectes.com/en/project/cultural/cinema-city.html	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:26	44975/44975	---M--	200	added ('OK')	image/jpeg	etag:%22afaf-5ed8655a-180e929e544231a;;;%22	https://www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/5.CINEMA%20CITY/12entree%20faille.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/5.CINEMA%20CITY/12entree%20faille.jpg	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:26	14814/14814	---M-Z	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:44:01%20GMT	https://www.huniarchitectes.com/en/project/cultural/musical-city-of-ile-seguin.html	D:/atozzz/www.huniarchitectes.com/en/project/cultural/musical-city-of-ile-seguin.html	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:26	119054/119054	---M--	200	added ('OK')	image/jpeg	etag:%221d10e-5ed86592-42b28c29b521db99;;;%22	https://www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/6.SEGUIN/OUEST%20ae%cc%81rienne.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/6.SEGUIN/OUEST%20ae%cc%81rienne.jpg	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:27	14272/14272	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Oct%202024%2018:44:02%20GMT	https://www.huniarchitectes.com/en/project/cultural/south-american-arabo-library.html	D:/atozzz/www.huniarchitectes.com/en/project/cultural/south-american-arabo-library.html	(from https://www.huniarchitectes.com/en/project/cultural)
01:44:27	158803/158803	---M--	200	added ('OK')	image/jpeg	etag:%2226c53-5ed865d6-15c3bb7b36d8fcec;;;%22	https://www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/7.ARABO%20LIBRARY/MENU.jpg	D:/atozzz/www.huniarchitectes.com/uploads/images/PROJECT/1.CUTURAL/7.ARABO%20LIBRARY/MENU.jpg	(from https://www.huniarchitectes.com/en/project/cultural)
